Geneid	SRR25250934
LOC102553670	2
LOC100912042	3
LOC100912008	0
LOC100911917	0
LOC100911867	0
LOC102553311	0
Abo	19
LOC684988	62
LOC100360449	0
Lcn1	0
Vegp2	0
LOC102552073	0
LOC100911507	0
LOC102547612	0
LOC681186	0
LOC100911266	146
Fam69b	172
Agpat2	196
Mir126	0
Mir126a	10
Egfl7	721
LOC108350341	6
LOC103691754	8
Notch1	1832
Sec16a	3813
Inpp5e	578
Pmpca	4464
Sdccag3	620
Snapc4	287
LOC108350340	2
Card9	23
Dnlz	771
Gpsm1	288
Ccdc187	0
LOC103691753	0
Qsox2	229
Lhx3	4
RGD1564379	1055
LOC103691752	57
Nacc2	1296
Ubac1	10528
LOC102550543	72
LOC100360117	260
Camsap1	4128
Kcnt1	42
Sohlh1	0
Lcn9	0
Glt6d1	6
LOC108350339	0
LOC108348105	0
LOC108348196	0
LOC108350549	0
LOC108350338	0
LOC108350337	0
RGD1564133	0
LOC103690145	0
Obp2b	0
LOC108350336	0
Lcn3	0
Lcn11	0
Bmyc	855
Obp2a	0
Lcn10	0
Lcn6	0
Lcn5	0
Lcn8	0
Fcna	623
Tmem141	489
Ccdc183	9
Rabl6	6161
RGD1560470	30
Phpt1	2650
Mamdc4	75
Edf1	4517
Traf2	785
Fbxw5	5923
C8g	234
Lcn12	61
Ptgds	48
LOC103691748	0
RGD1306215	919
Clic3	12
Abca2	2745
Fut7	8
Npdc1	1771
Entpd2	1607
Sapcd2	6
LOC108350589	0
Uap1l1	190
Dpp7	1497
LOC103691747	0
Man1b1	1167
Grin1	0
Lrrc26	0
Tmem210	0
Anapc2	1586
Ssna1	468
Tprn	64
Tmem203	204
Ndor1	209
Rnf208	20
Cysrt1	0
Rnf224	0
Slc34a3	4
Tubb4b	4482
Fam166a	14
Stpg3	10
Nelfb	1359
Tor4a	133
LOC108350588	5
Nrarp	217
LOC108350547	1
Noxa1	2
Entpd8	0
Nsmf	659
Pnpla7	5023
Mrpl41	1017
Dph7	198
Zmynd19	369
Arrdc1	316
Ehmt1	1205
LOC103691745	0
Cacna1b	11
LOC102549381	0
LOC102549321	0
Pax8	2
Psd4	58
Il1rn	10
Il1f10	0
Il36rn	0
Il36b	0
Il36a	0
Il36g	0
LOC103691749	0
Tbpl2	0
Hnmt	0
Psx1	0
Spopl	1212
LOC102551365	0
LOC499742	0
Nxph2	0
RGD1562465	12
Il7r	61
LOC102555636	0
LOC102555542	0
LOC100911180	40
LOC103690106	0
LOC108350151	1
Wls	2356
LOC102556878	23
Rpe65	0
LOC102550475	0
Lrrc7	0
Lrrc40	266
Srsf11	2179
Ankrd13c	589
LOC103691744	0
Depdc1	0
LOC108350149	0
Cth	8
Ptger3	28
Mir186	2
Zranb2	2849
LOC108350147	6
Negr1	58
LOC102555911	6
LOC108350297	0
LOC103691743	2
Lrriq3	20
Fpgt	186
Tnni3k	0
LOC102555624	0
LOC102555516	0
Erich3	17
Cryz	120
Tyw3	164
Lhx8	0
LOC102553583	0
Slc44a5	0
LOC108350296	0
Acadm	26855
Rabggtb	1825
Msh4	0
Asb17	0
LOC102553411	0
LOC103691740	0
LOC108350219	0
LOC108350218	0
St6galnac3	34
LOC103690134	30
Adgrl2	379
LOC108350145	0
St6galnac5	11
Pigk	774
LOC102549154	0
LOC365985	27
Zzz3	1095
Usp33	1312
LOC108350144	8
Miga1	797
Nexn	22947
Fubp1	1477
Dnajb4	3890
Gipc2	26
LOC102548701	0
LOC108350141	0
LOC688755	0
Ptgfr	60
Ifi44l	85
Ifi44	265
LOC102548445	0
Adgrl4	720
LOC108350140	2
LOC103691735	0
LOC102548237	0
LOC108350139	0
LOC108350138	0
LOC102548042	0
LOC102547949	0
LOC102547779	0
LOC102550419	0
LOC108350137	0
LOC108350136	0
LOC102550300	40
LOC102547649	0
LOC102547720	2
LOC100909794	0
LOC108350135	0
LOC108350294	0
LOC108350293	0
LOC108350134	0
Ttll7	6675
LOC108350133	764
Prkacb	2402
LOC56764	54
Uox	0
Dnase2b	0
LOC103691730	0
Rpf1	619
Gng5	1865
Spata1	56
Ctbs	369
Ssx2ip	500
Lpar3	156
Mcoln2	5
Mcoln3	4
Wdr63	4
Syde2	167
LOC102553118	0
RGD1560065	331
Bcl10	288
LOC103691727	0
LOC108350132	2
Ddah1	1006
LOC102553018	39
Cyr61	2963
Znhit6	963
LOC103691726	0
LOC108350131	4
Col24a1	495
LOC102549633	17
Odf2l	128
LOC103691724	0
Clca5	6
LOC108350130	0
Clca1	0
Clca4	4
LOC102549543	0
LOC108350129	0
Clca4l	0
Clca2	8
Sh3glb1	20102
Sep15	1396
LOC103691723	0
Hs2st1	740
LOC102549483	0
LOC108350128	0
LOC103691722	0
LOC108350127	0
LOC102549255	4
Lmo4	784
LOC102547040	0
LOC102546938	0
LOC108350126	0
LOC102546591	0
Pkn2	2868
Gtf2b	235
LOC108350125	0
Kyat3	315
LOC100911495	0
LOC687532	327
RGD1560801	0
LOC102553780	19
Gbp3	10
Gbp1	864
Gbp2	327
Gbp4	7
LOC685067	172
Gbp5	282
Pdlim5	14266
LOC108350217	0
Bmpr1b	204
Unc5c	12
Pdha2	0
LOC103691720	0
LOC108350124	0
Stpg2	0
Rap1gds1	1574
Tspan5	938
LOC102549290	2
LOC102547266	8
Mir1956	10
Eif4e	3613
LOC102556448	0
Metap1	2474
Adh5	1551
LOC102556299	0
Adh4	0
Adh6	0
LOC108350123	0
LOC310902	0
LOC103691717	0
Adh6a	0
LOC102556144	0
Adh1	126
LOC102556058	0
Adh7	36
RGD1309170	2
Trmt10a	192
Mttp	4
LOC102555814	19326
LOC102555623	170
LOC365949	0
LOC102555357	0
Dapp1	98
Lamtor3	905
Dnajb14	234
H2afz	1578
LOC108350122	0
LOC108350121	4
Ddit4l	2105
LOC499715	0
LOC108350120	9
Emcn	667
LOC102554787	0
LOC108350118	0
LOC108350119	0
Ppp3ca	10018
Bank1	2
Slc39a8	64
LOC108350117	0
LOC103691715	0
Nfkb1	1750
Manba	333
Ube2d3	9288
LOC100912622	114
Cisd2	1506
Slc9b1	41
Slc9b2	56
Bdh2	218
Cenpe	41
Tacr3	10
LOC108350115	0
Cxxc4	20
LOC102547009	0
LOC103690217	0
LOC100362967	0
Tet2	2577
Gpbp1l2	0
Ppa2	1217
LOC102546359	0
LOC102556447	0
Arhgef38	0
Ints12	490
Gstcd	57
LOC102548236	0
Npnt	272
LOC102556143	0
LOC102553582	0
LOC108350113	0
Tbck	586
Aimp1	1812
Gimd1	0
LOC102547683	2
LOC103691712	0
LOC102547576	0
Dkk2	803
LOC103691711	0
LOC108350112	1
LOC108350111	0
LOC103691710	0
Papss1	326
LOC108350110	4
LOC108350109	2
LOC108350108	0
Sgms2	54
Cyp2u1	478
Hadh	4882
LOC103691708	0
Lef1	17
LOC102552237	0
LOC103691706	0
LOC108350291	0
LOC108350107	0
Rpl34	2931
Ostc	617
Etnppl	9
LOC103691705	0
Col25a1	6
Mcub	28
Casp6	0
Pla2g12a	3846
Cfi	110
Gar1	177
Rrh	2
Lrit3	0
Egf	151
LOC108348190	2
LOC102550255	0
LOC102549542	0
Elovl6	2
LOC103691699	0
LOC100910501	0
Dcm5	0
Enpep	460
LOC102546772	0
Pitx2	256
LOC108350289	0
LOC108350288	0
LOC102556487	0
LOC102546358	0
LOC103691698	0
LOC691931	109
Ap1ar	894
Tifa	80
Alpk1	939
Neurog2	0
Zgrf1	156
Larp7	545
LOC108350215	0
LOC108350216	56
LOC108350214	4
LOC103691695	8
Ank2	8507
LOC108350106	2
Camk2d	4264
LOC108350105	0
LOC102553088	6
LOC103691692	0
Sec24b	2039
LOC103689977	0
Arsj	20
Ugt8	70
Ndst4	0
LOC103691691	0
RGD1306519	0
Tram1l1	0
LOC103691690	0
LOC103691689	0
Ndst3	4
LOC103691688	369
Prss12	40
LOC108350103	0
Mettl14	662
Sec24d	625
Synpo2	54853
Myoz2	7907
Usp53	823
LOC691807	406
Fabp2	0
LOC102550474	54
Pde5a	388
Fnbp1l	162
LOC108350102	0
Bcar3	150
LOC102555173	0
Mir760	12
Dnttip2	1494
Gclm	518
LOC102555028	65
LOC102556705	0
Abca4	59
Arhgap29	999
LOC103695137	0
LOC108350286	0
LOC108350101	0
LOC108350100	0
LOC108350099	12
Abcd3	1697
F3	969
LOC102555482	2
LOC102554786	22
LOC102554656	0
Slc44a3	8
Cnn3	1002
LOC103691685	0
Alg14	207
Tmem56	3436
Rwdd3	82
LOC102553943	2
LOC108350096	0
LOC103691684	0
LOC108350095	0
Ptbp2	805
Dpyd	97
LOC108350213	0
Mir137	0
LOC108350094	0
LOC108350285	0
LOC108350093	0
LOC102549046	0
Snx7	168
LOC102548700	0
LOC103691680	0
LOC102548639	4
Palmd	1601
Frrs1	272
LOC102548573	0
Plppr4	2
LOC108348210	0
Plppr5	4
Agl	80305
Slc35a3	197
LOC102548510	0
NEWGENE_1305281	58
Sass6	46
Trmt13	63
Lrrc39	3843
Dbt	1896
Rtcd1	855
Cdc14a	1854
Gpr88	250
LOC100912479	0
Vcam1	140
Extl2	279
Slc30a7	193
Dph5	192
LOC102548358	0
S1pr1	1195
LOC103691679	0
Olfm3	0
Col11a1	347
Rnpc3	492
Amy1a	67
Amy2a3	0
LOC103689940	0
LOC691520	0
LOC103691672	0
Hmox2-ps1	0
LOC108350092	0
LOC102552915	0
LOC108348173	0
LOC102547648	0
Prmt6	0
Ntng1	67
Vav3	70
Slc25a24	273
Slc25a54	0
Fam102b	898
Henmt1	4
Prpf38b	1448
Mir6314	0
Fndc7	6
LOC103691671	2
Stxbp3	1876
LOC102547393	2
Aknad1	22
Gpsm2	153
Clcc1	921
Wdr47	544
Taf13	396
Tmem167b	390
RGD1309139	0
RGD1310209	0
Sars	4856
LOC108350091	1
Celsr2	2226
Psrc1	2
Mybphl	4
Sort1	7368
Psma5	1727
Sypl2	32251
Atxn7l2	528
Cyb561d1	98
Amigo1	1732
Gpr61	6
LOC108350090	0
Gnai3	768
Gnat2	11
Ampd2	413
Gstm4	488
Gstm1	513
Gstm2	2247
Gstm3	5
LOC102550192	2
LOC102550297	0
Gstm6	6
Gstm7	1965
Gstm6l	2
LOC102550122	0
Csf1	867
Ahcyl1	2052
Strip1	1004
Alx3	0
Slc6a17	60
Kcnc4	6474
LOC108350089	2
LOC684509	18
Rbm15	845
Slc16a4	27
Lamtor5	628
LOC103691669	0
Prok1	2
Cym	0
LOC102557194	2
Kcna10	10
Kcna2	126
LOC108350088	0
LOC103691668	1
Kcna3	4
LOC108350087	0
LOC108350086	0
LOC100912756	0
LOC108350085	0
Olr392	0
Cd53	130
Lrif1	394
Dram2	571
Cept1	556
Dennd2d	12
LOC100912312	6
LOC102555268	0
RGD1309110	0
LOC102555481	0
Chi3l3	0
Chia	0
Prdx1l1	38
LOC103691665	0
Pifo	0
LOC102553341	9
Wdr77	1
Atp5f1	6
LOC100363228	0
LOC100911796	0
Tmigd3	0
LOC103691663	0
LOC100911453	2
LOC100911417	3
LOC100911379	0
Adora3	0
LOC100911347	0
LOC108350083	0
LOC102548822	8
LOC108350082	5
Rap1a	1522
Fam212b	1075
Ddx20	544
Kcnd3	14
LOC103691662	0
LOC102548417	29
LOC108350081	111
LOC102548297	0
LOC102548357	0
LOC103691661	0
Cttnbp2nl	441
Wnt2b	82
St7l	435
Capza1	1138
Mov10	166
Rhoc	846
Ppm1j	2240
Fam19a3	122
LOC108350080	0
LOC103691660	2
LOC102547750	7
Slc16a1	3805
LOC102547682	0
LOC102547575	0
LOC108350204	0
Lrig2	608
RGD1564469	2
LOC103691658	0
LOC108350078	0
LOC103691657	0
LOC108350079	2
LOC102549355	2
Magi3	381
Phtf1	279
Rsbn1	536
Ptpn22	24
Bcl2l15	14
Ap4b1	1009
Dclre1b	116
LOC108350077	5
Hipk1	4458
Olfml3	472
LOC102547265	17
LOC103691654	0
LOC102546891	0
Syt6	14
Trim33	1251
LOC691020	0
Bcas2	893
Dennd2c	644
Ampd1	49501
Nras	703
Csde1	23033
Sike1	584
Nr1h5	0
Sycp1	0
Tshb	4
Tspan2	272
LOC108350076	0
LOC102549793	0
Ngf	40
LOC102549693	0
Vangl1	184
Casq2	2251
Nhlh2	0
Slc22a15	87
Mab21l3	0
LOC103691652	5
Atp1a1	6754
Igsf3	182
LOC103691649	0
Cd2	20
LOC108350075	0
Ptgfrn	1874
Cd101	19
Ttf2	783
Trim45	725
Vtcn1	248
LOC108350074	284
LOC103691647	218
Man1a2	996
LOC102554693	2
Fam46c	50
LOC102554758	18
LOC108350073	0
Gdap2	297
Wdr3	1003
LOC108348086	0
Spag17	0
LOC108350072	0
LOC500213	1
LOC102553016	0
Tbx15	4368
Wars2	637
LOC691249	0
Hao2	0
Hsd3b3	0
Hsd3b6	0
LOC108350071	0
LOC502588	0
LOC103690187	0
Hsd3b5	0
LOC102550892	0
LOC108348209	0
Zfp697	0
Phgdh	36
Hmgcs2	207
Reg4	0
Adam30	4
Notch2	2018
LOC102550637	253
Sec22b	695
Pde4dip	272445
LOC102550575	59
Prkab2	11894
Fmo5	48
Chd1l	354
Olr390	0
LOC690468	0
LOC102550046	4
LOC102549654	2
Bcl9	349
Acp6	384
LOC100362315	0
LOC102553665	0
LOC100909441	0
Gja5	272
Gja8	0
Gpr89b	464
Pdzk1	132
Cd160	1
Rnf115	2447
Polr3c	607
Nudt17	10
Pias3	501
Ankrd35	110
Itga10	58
Pex11b	510
Rbm8a	1233
Lix1l	1054
Ankrd34a	151
Polr3gl	554
Txnip	36704
LOC103691645	18
Hfe2	66185
LOC108350070	0
LOC103691644	0
Fcgr1a	102
LOC100912338	16
Hist2h4	0
Hist2h3c2	14
Hist2h2aa3	5
LOC690131	69
LOC690126	0
Hist2h2be	124
Hist2h2ac	0
Hist2h2ab	2
Bola1	770
Sv2a	66
Sf3b4	747
Mtmr11	384
Otud7b	4146
Vps45	1190
Plekho1	181
LOC108350069	2
RGD1562196	0
Anp32e	3624
LOC103691643	36
Car14	5309
Aph1a	1392
Ciart	169
Mrps21	1861
Prpf3	1330
Rprd2	3674
Tars2	1729
Ecm1	2535
Adamtsl4	7771
Mcl1	2232
Ensa	6229
Golph3l	237
Hormad1	0
Ctss	838
Ctsk	479
Arnt	1817
LOC100363520	79
LOC103691640	0
LOC102550012	0
Setdb1	1050
Cers2	1032
Anxa9	0
Fam63a	752
Prune	1363
Bnipl	0
RGD1359334	0
Cdc42se1	1063
Mllt11	2692
LOC108350067	2
Gabpb2	282
Sema6c	16396
Tnfaip8l2	188
Lysmd1	358
Scnm1	780
Tmod4	30148
Vps72	2391
Pip5k1a	2856
Psmd4	5127
LOC100363361	705
LOC102547008	2
Pi4kb	1869
LOC108350066	36
Rfx5	788
Selenbp1	0
LOC108350065	22
Psmb4	3428
Pogz	1748
LOC100363268	100
Cgn	46
Tuft1	40
RGD1560263	2
Snx27	4237
Celf3	22
Riiad1	2
LOC102556390	0
mrpl9	1547
Oaz3	0
Tdrkh	34
Lingo4	181
Rorc	82
C2cd4d	65
Them5	3
Them4	284
RGD1560554	0
LOC103689947	0
RGD1562104	0
RGD1566337	0
LOC103691632	0
LOC102553503	0
RGD1560661	0
Tdpoz1	0
RGD1565369	0
RGD1560510	0
LOC100363449	0
RGD1564313	0
RGD1563451	0
LOC102548071	0
LOC100911153	0
LOC100911679	0
RGD1564513	0
S100a10	985
S100a11	637
Tchhl1	0
Tchh	12
Rptn	0
Hrnr	0
Flg	0
LOC108350062	0
Flg2	0
LOC108350061	0
Crnn	0
Lce1m	0
RGD1564972	0
LOC100911982	0
LOC100361951	0
Lce3d	0
LOC686143	0
Lce1l	0
Kprp	0
LOC103691631	0
LOC103691630	0
LOC102551936	0
LOC102549724	0
LOC102549828	0
LOC103691629	0
LOC102552128	0
Lce1f	0
LOC103691628	0
LOC102552326	0
LOC103691634	0
LOC103695131	0
Lce6a	0
Smcp	0
Ivl	0
LOC108350276	0
Sprr4	0
Sprr1a	0
Sprr3	0
LOC108350274	0
Sprr1b	0
LOC102550257	0
LOC102550416	0
LOC102552542	0
LOC102550512	0
LOC102550598	0
Sprr2d	0
LOC102552651	0
LOC108350201	0
LOC103691627	0
LOC102550890	0
LOC103691626	0
LOC102552940	0
LOC103690172	0
LOC108350059	0
Prr9	0
Lor	2
Pglyrp3	0
Pglyrp3b	0
RGD1562234	0
S100vp	0
LOC685600	0
Pglyrp4	0
S100a9	30
S100a8	10
S100a7a	0
S100a6	1333
S100a5	4
S100a4	492
S100a3	26
S100a16	818
S100a13	160
S100a1	585
LOC361990	2688
Snapin	2206
Ilf2	922
Npr1	965
Ints3	1635
Slc27a3	84
Gatad2b	2300
LOC102551157	9
Dennd4b	6444
Crtc2	1387
Slc39a1	2616
Creb3l4	2
Jtb	2663
Rab13	112
Rps27	4850
Nup210l	9
Tpm3	29467
Mir190b	0
LOC108350058	0
RGD1564171	32
LOC361985	3012
LOC103691621	15
Atp8b2	5698
Hax1	825
LOC686596	0
LOC685152	570
Il6r	1492
She	815
LOC103691620	0
Ube2q1	1053
Chrnb2	0
Adar	554
Kcnn3	899
Pmvk	500
Pbxip1	8620
Pygo2	587
Shc1	1887
Cks1b	194
Lenep	0
Flad1	2351
Zbtb7b	2170
Dcst2	3
Dcst1	16
Adam15	1587
Efna4	0
Efna3	6
LOC103691619	0
LOC102550325	650
Efna1	746
Slc50a1	217
Dpm3	64
Krtcap2	696
Trim46	8
Muc1	6
Mir92b	0
Thbs3	363
Mtx1	693
Gba	1066
LOC102550011	16
Fam189b	2280
Scamp3	2592
Mir3541	0
Clk2	759
Hcn3	2
Pklr	0
Fdps	1767
Rusc1	581
Ash1l	7825
Dap3	651
Msto1	184
Gon4l	1505
LOC108350057	4
Syt11	517
Rit1	514
LOC102556590	67
LOC108350056	20
RGD1565775	1865
Arhgef2	1126
Ssr2	652
Ubqln4	5943
Lamtor2	3732
Rab25	0
Mex3a	18
Lmna	6171
Sema4a	252
Slc25a44	1355
Pmf1	63
Bglap	4
Paqr6	178
Smg5	2399
Tmem79	2
Glmp	645
Cct3	4407
Tsacc	0
LOC103691617	0
Rhbg	18
Mir9-1	0
Mir3597-1	0
LOC100911992	0
LOC102547113	4
Mef2d	15083
LOC108350055	23
Iqgap3	46
Ttc24	0
Naxe	925
Gpatch4	297
Hapln2	17
Bcan	4
Nes	398
Crabp2	44
Isg20l2	194
Rrnad1	255
mrpl24	1562
Hdgf	6747
Prcc	2698
Sh2d2a	11
Insrr	26
Ntrk1	26
Pear1	879
Lrrc71	106
Arhgef11	2070
LOC102546356	0
LOC108350054	0
Etv3l	0
Etv3	885
LOC103691616	5
Fcrl3	1
LOC108350053	2
Fcrl1	0
Cd5l	0
LOC365839	60
Fcrl2	36
Kirrel	696
LOC365837	9
Cd1d1	1970
Dclk2	182
Mab21l2	50
Lrba	2857
Rps3a	5510
Prss48	0
Sh3d19	1044
LOC100910284	0
LOC100910255	0
LOC108348208	0
Fam160a1	2205
Gatb	1019
LOC108350049	0
LOC108350050	0
LOC103691599	0
LOC103691600	0
LOC103691602	0
Dear	6
Fbxw7	623
LOC108350048	0
LOC102552432	0
LOC102552358	0
LOC102552298	0
LOC102552233	0
LOC102551266	20
LOC102551095	54
LOC102551030	2
LOC108350047	4
Tmem154	85
Tigd4	322
Arfip1	559
LOC102550864	6
Fhdc1	64
LOC108350046	1
LOC102550635	1
Trim2	114
Mnd1	5
LOC679811	1197
Tlr2	50
LOC102551394	0
LOC100909434	0
Sfrp2	310
LOC108350198	2
Dchs2	87
Plrg1	674
Fgb	0
Fga	0
Fgg	0
LOC102556113	0
LOC108350045	0
Lrat	69
LOC102555909	0
Rbm46	14
Npy2r	0
Map9	180
LOC499644	2
LOC108350044	1
Gucy1a3	665
Gucy1b3	272
Asic5	0
Tdo2	0
Ctso	212
Pdgfc	127
Glrb	4
Mir2985	0
Gria2	56
Fam198b	369
LOC102556854	0
Tmem144	179
LOC108350043	0
Rxfp1	6
RGD1560010	38
Etfdh	5963
Ppid	1057
Fnip2	680
LOC108350042	1
LOC499643	6
LOC103691594	0
LOC103691592	2
Rapgef2	1498
LOC103690241	0
LOC108350041	0
LOC103691590	0
LOC108350040	0
LOC108350038	0
LOC108350039	0
LOC108350037	0
Fstl5	0
LOC102547227	26
Golim4	1865
LOC108350036	0
Serpini1	14
Pdcd10	323
LOC103691588	0
LOC103691587	0
Wdr49	0
Serpini2	0
Zbbx	0
LOC102547484	0
Schip1	4234
Bche	6
Slitrk3	12
Si	0
Vom1r55	0
Vom1r56	0
LOC108350269	0
Otol1	0
Sptssb	0
Nmd3	744
RGD1563620	6
LOC691290	10
LOC103691585	0
B3galnt1	230
Ppm1l	4549
NEWGENE_1585613	0
RGD1563962	0
Arl14	1
Kpna4	4736
Trim59	28
Mir16	0
Mir15b	0
Smc4	676
Ift80	140
LOC100362176	10
LOC108350035	20
Il12a	1
Mfsd1	1468
LOC102550008	0
Rarres1	370
Lxn	138
Gfm1	5096
Mlf1	8366
Rsrc1	881
Shox2	109
LOC108350034	0
LOC100910078	0
LOC108350033	0
Ptx3	41
Veph1	8
LOC102555139	7
LOC100909712	31
Ccnl1	686
LOC102555026	0
LOC102554967	0
Lekr1	66
Tiparp	1002
LOC108350030	0
LOC102554278	16
LOC108350029	0
LOC102552648	0
LOC102552799	0
LOC108350028	6
LOC103691580	0
LOC304239	7
LOC102551815	22
LOC365085	32
LOC108350027	0
LOC103691577	0
LOC108350026	0
LOC103691574	0
LOC103691575	0
LOC100912172	0
LOC103691573	4
LOC100912139	0
LOC102550773	0
LOC103691571	0
Ssr3	2442
LOC108350024	10
LOC102550634	2
Kcnab1	219
Vom2r47	0
LOC691044	0
LOC102549890	52
LOC108350190	0
LOC103691570	0
LOC691033	0
LOC102549582	0
Vom2r46	0
Vom2r45	0
Vom2r44	12
Gmps	1857
Slc33a1	369
RGD1565059	121
Plch1	8
LOC102546391	269
LOC108350189	0
LOC108350023	22
Mme	617
LOC108350251	0
LOC103691568	0
Gpr149	4
Dhx36	1408
LOC108350249	4
Rap2b	74
P2ry1	1233
LOC108350022	4
Mbnl1	13119
LOC108350021	4
Aadacl2	0
LOC108350020	0
LOC102551458	0
Sucnr1	2
Aadac	0
LOC100910567	0
LOC108350019	0
RGD1560162	0
RGD1560324	0
RGD1561998	0
RGD1559622	0
Igsf10	148
P2ry12	106
P2ry13	68
Gpr87	2
P2ry14	132
Gpr171	2
Med12l	41
Clrn1	0
Fam188b2	0
Siah2	617
Erich6	20
Selt	3336
Eif2a	1633
Serp1	583
Tsc22d2	1878
LOC100361313	0
LOC100909949	21
LOC108350016	0
LOC100909840	1
Pfn2	318
Rnf13	307
Ankub1	6
LOC108350015	16
Commd2	113
LOC100909433	26
Wwtr1	857
Tm4sf4	0
LOC108350014	0
LOC102547848	0
Tm4sf1	328
RGD1306704	0
LOC108350013	0
LOC102552778	0
Mab21l1	262
LOC102552834	0
Nbea	1127
LOC102552324	0
LOC108350012	2
Dclk1	469
Sohlh2	0
Ccdc169	2
Spg20	1617
Ccna1	719
Sertm1	0
Rfxapl1	0
LOC103691556	0
Rfxap	0
Smad9	0
Alg5	225
Exosc8	254
Supt20h	1581
Rexo1l1-ps1	0
LOC102549945	0
Postn	1998
LOC102549889	0
Trpc4	12
LOC102549721	0
Ufm1	542
Frem2	677
Stoml3	2
Proser1	1014
Nhlrc3	605
Lhfp	538
Cog6	724
LOC102547111	0
LOC102546847	0
LOC102547038	2
Foxo1	2291
LOC103691555	10
Dusp14l1	0
Maml3	155
Mgst2	60
LOC108350009	0
LOC103691564	178
Setd7	5506
Rab33b	370
Naa15	3423
Ndufc1	1796
Mgarp	10
Elf2	2010
Noct	924
LOC108350007	2
LOC102552912	0
LOC108350006	0
LOC108350248	0
LOC102552833	0
LOC103691552	0
LOC102552646	0
LOC102552503	0
Slc7a11	0
LOC108350005	0
Pcdh18	282
RGD1307595	0
LOC103691549	0
LOC365791	0
Pcdh10	12
LOC102549579	8
LOC689439	38
LOC108350246	0
LOC499607	6
LOC102555655	0
LOC689629	18
LOC108350004	0
LOC102555991	0
LOC678817	0
LOC103691539	0
LOC102548017	0
LOC102555656	0
RGD1563562	0
LOC103691547	0
Pabpc4l	4
LOC102554443	0
LOC103691538	0
LOC102554113	0
LOC108350002	0
RGD1359508	108
Sclt1	374
Jade1	913
LOC103691537	0
LOC102553773	4
LOC108350245	0
Pgrmc2	1818
RGD1565989	9
Larp1b	4191
LOC365778	6
Abhd18	357
Mfsd8	941
Plk4	6
Hspa4l	482
Intu	35
Slc25a31	0
LOC108350244	0
LOC102550593	0
LOC108348049	0
LOC108350001	0
Fat4	595
LOC103691533	0
Ankrd50	612
LOC102549944	0
LOC108350184	0
LOC103691531	24
LOC108350243	6
LOC102547004	2
Spry1	621
LOC108349998	12
Spata5	270
Nudt6	513
Fgf2	223
Bbs12	141
Cetn4	4
Il21	3
Il2	0
Adad1	0
RGD1307100	6346
Trpc3	80
Bbs7	294
Ccna2	14
Exosc9	483
LOC108349997	2
Anxa5	1482
Qrfpr	0
Arse	531
LOC108349996	1
Rslcan18	246
Acad9	2271
Ccdc144b	0
LOC102553085	0
LOC102553014	4
Mccc1	1591
LOC102552069	0
Dcun1d1	1025
Atp11b	1216
LOC102551935	0
LOC102551838	0
LOC100909470	110
LOC108349995	2
LOC108349994	0
LOC108349993	0
LOC108350241	0
Sox2	0
LOC103691527	8
LOC108349992	0
Fxr1	5945
LOC100366044	6337
Dnajc19	1495
LOC108350240	0
Ccdc39	112
Ttc14	618
LOC102549153	0
LOC108349991	0
Pex5l	29
Usp13	29995
Ndufb5	8324
Mrpl47	1013
Actl6a	565
LOC102546477	0
Gnb4	100
Mfn1	5739
Zfp639	519
LOC103691525	0
Kcnmb3	0
Pik3ca	2473
Zmat3	446
LOC102548736	1
LOC102549015	0
Kcnmb2	8
LOC108349990	0
LOC103691544	2
Mecom	619
LOC103691523	0
Mir551b	0
Egfem1	0
Terc	0
Actrt3	0
Mynn	491
Lrrc34	6
Lrriq4	4
Lrrc31	2
Samd7	0
Sec62	2128
LOC102547815	0
Gpr160	22
Phc3	2970
Prkci	402
LOC102547718	5
LOC102547647	0
Skil	1062
Cldn11	4
Slc7a14	2
LOC108349989	0
LOC102552193	0
Rpl22l1	401
Eif5a2	176
LOC100910294	0
LOC100910260	0
LOC100910227	0
LOC100910199	0
LOC100910162	0
LOC100910128	0
LOC100910086	0
LOC100910051	0
LOC100910010	0
LOC100909968	0
LOC100909937	0
LOC100909862	0
Olr1279	0
Olr1280	0
LOC108350238	0
LOC103691522	0
Slc2a2	0
Tnik	1813
Pld1	202
LOC102555566	0
Tmem212	0
LOC102555509	0
Fndc3b	1558
Ghsr	0
Tnfsf10	515
LOC102555450	0
Nceh1	407
Ect2	4
LOC102555205	0
LOC102555118	0
Spata16	0
LOC108350212	0
Nlgn1	0
LOC499584	0
LOC682571	6
Naaladl2	72
LOC108350236	0
LOC102551358	0
Tbl1xr1	2427
LOC103691517	0
LOC108349988	0
LOC108349987	0
LOC100911693	2
LOC102549719	0
LOC108349986	0
LOC102547259	0
LOC102549474	0
LOC103690087	0
Agtr1b	0
Cpb1	2
Cpa3	306
LOC682402	360
Gyg1	10147
Hltf	266
Hps3	151
Cp	1055
LOC108349985	2
LOC682357	154
Crh	0
Trim55	3127
RGD1562890	18
Dnajc5b	4
LOC103691515	0
LOC108349984	0
Pde7a	440
Mtfr1	1362
Armc1	807
LOC100361143	0
Cyp7b1	56
Bhlhe22	26
Pramel3	0
RGD1566159	0
Tceal6	0
Mir124-2	0
LOC108349983	0
LOC100361098	0
Ythdf3	2028
Hnf4g	0
Zfhx4	1527
Pex2	864
RGD1564247	36
LOC102550696	44
LOC102550295	0
Pkia	23712
Zc2hc1a	156
Il7	14
